Date,T,U
2017-05-10,12.216666666666669,76.16666666666667
2017-05-11,7.420833333333332,93.58333333333333
2017-05-12,3.5000000000000013,89.20833333333333
2017-05-13,15.691666666666665,78.0
2017-05-14,15.587499999999997,80.375
2017-05-15,15.537500000000001,71.79166666666667
2017-05-16,16.8,63.416666666666664
2017-05-17,19.42083333333333,62.0
2017-05-18,20.129166666666666,66.66666666666667
2017-05-19,14.77083333333333,90.29166666666667
2017-05-20,12.0625,75.875
2017-05-21,13.954166666666666,68.0
2017-05-22,16.945833333333336,61.875
2017-05-23,18.195833333333333,65.875
2017-05-24,16.2,63.25
2017-05-25,15.950000000000001,71.75
2017-05-26,18.066666666666666,64.16666666666667
2017-05-27,20.904166666666665,59.583333333333336
2017-05-28,22.2375,59.0
2017-05-29,23.933333333333337,61.208333333333336
2017-05-30,21.375,76.5
2017-05-31,19.566666666666666,68.375
2017-06-01,-8.479166666666666,81.79166666666667
2017-06-02,3.483333333333333,80.75
2017-06-03,5.191666666666666,87.0
2017-06-04,8.316666666666665,56.416666666666664
2017-06-05,12.962499999999999,73.25
2017-06-06,14.737500000000002,80.33333333333333
2017-06-07,23.15416666666667,63.625
2017-06-08,18.025000000000002,61.875
2017-06-09,17.75,73.04166666666667
2017-06-10,9.070833333333333,83.04166666666667
2017-06-11,5.5,82.20833333333333
2017-06-12,3.7375000000000003,84.54166666666667
2017-06-13,17.02083333333334,61.375
2017-06-14,18.491666666666664,61.458333333333336
2017-06-15,21.208333333333332,63.333333333333336
2017-06-16,19.458333333333332,60.416666666666664
2017-06-17,15.620833333333332,66.58333333333333
2017-06-18,19.866666666666667,62.5
2017-06-19,22.220833333333328,55.333333333333336
2017-06-20,24.029166666666665,55.208333333333336
2017-06-21,24.858333333333338,57.083333333333336
2017-06-22,25.041666666666668,60.833333333333336
2017-06-23,23.17916666666667,59.541666666666664
2017-06-24,21.345833333333335,53.291666666666664
2017-06-25,20.395833333333332,59.291666666666664
2017-06-26,22.379166666666663,58.833333333333336
2017-06-27,20.44166666666667,71.08333333333333
2017-06-28,19.50833333333333,79.08333333333333
2017-06-29,17.233333333333334,84.79166666666667
2017-06-30,17.5,65.83333333333333
2017-07-01,-8.499999999999998,81.0
2017-07-02,2.337500000000001,86.70833333333333
2017-07-03,5.083333333333333,84.58333333333333
2017-07-04,8.154166666666665,66.45833333333333
2017-07-05,13.64583333333333,82.66666666666667
2017-07-06,12.658333333333333,69.08333333333333
2017-07-07,22.575000000000003,75.5
2017-07-08,18.308333333333334,60.291666666666664
2017-07-09,14.424999999999999,69.66666666666667
2017-07-10,10.025,77.25
2017-07-11,6.341666666666666,83.66666666666667
2017-07-12,2.529166666666667,79.79166666666667
2017-07-13,15.608333333333333,65.54166666666667
2017-07-14,16.741666666666667,68.91666666666667
2017-07-15,15.0625,75.75
2017-07-16,17.683333333333334,69.625
2017-07-17,20.90416666666667,71.16666666666667
2017-07-18,23.2,66.47826086956522
2017-07-19,25.058333333333337,60.916666666666664
2017-07-20,20.608333333333338,80.25
2017-07-21,21.96666666666667,68.58333333333333
2017-07-22,22.075000000000003,68.33333333333333
2017-07-23,20.325000000000003,60.25
2017-07-24,16.179166666666664,74.0
2017-07-25,13.429166666666667,90.29166666666667
2017-07-26,14.433333333333335,92.41666666666667
2017-07-27,16.862499999999997,85.16666666666667
2017-07-28,18.041666666666668,70.625
2017-07-29,20.67916666666667,66.54166666666667
2017-07-30,22.754166666666663,63.916666666666664
2017-07-31,21.370833333333326,77.41666666666667
2017-08-01,-1.5291666666666668,92.375
2017-08-02,0.7166666666666667,82.20833333333333
2017-08-03,4.754166666666667,88.0
2017-08-04,10.816666666666665,70.70833333333333
2017-08-05,10.704166666666667,84.83333333333333
2017-08-06,15.620833333333335,61.708333333333336
2017-08-07,24.095833333333328,61.083333333333336
2017-08-08,18.745833333333334,70.375
2017-08-09,15.262499999999998,66.95833333333333
